target_list,probe_L,probe_R,correct_resp,n,key_resp_upright.corr_mean,key_resp_upright.corr_raw,key_resp_upright.corr_std,key_resp_upright.duration_mean,key_resp_upright.duration_raw,key_resp_upright.duration_std,key_resp_upright.keys_raw,key_resp_upright.rt_mean,key_resp_upright.rt_raw,key_resp_upright.rt_std,order
stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10.png,stimuli/inverted_faces/F10morph.png,1,1.0,0.0,0.0,0.0,0.1059192344546318,0.1059192344546318,0.0,'left',155.9041748046875,155.9041748046875,0.0,22.0
stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11.png,stimuli/inverted_faces/F11morph.png,1,1.0,0.0,0.0,0.0,0.13737814128398895,0.13737814128398895,0.0,'left',59.63198471069336,59.63198471069336,0.0,4.0
stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12.png,stimuli/inverted_faces/F12morph.png,1,1.0,0.0,0.0,0.0,0.07795876264572144,0.07795876264572144,0.0,'left',166.58200073242188,166.58200073242188,0.0,24.0
stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,1,1.0,0.0,0.0,0.0,0.1382560133934021,0.1382560133934021,0.0,'left',54.21973419189453,54.21973419189453,0.0,3.0
stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,1,1.0,0.0,0.0,0.0,0.10978581756353378,0.10978581756353378,0.0,'left',118.72079467773438,118.72079467773438,0.0,15.0
stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,1.0,0.0,0.0,0.0,0.09418783336877823,0.09418783336877823,0.0,'left',124.06460571289062,124.06460571289062,0.0,16.0
stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,1,1.0,0.0,0.0,0.0,0.14472243189811707,0.14472243189811707,0.0,'left',64.86041259765625,64.86041259765625,0.0,5.0
stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,1.0,0.0,0.0,0.0,0.06652331352233887,0.06652331352233887,0.0,'left',129.59190368652344,129.59190368652344,0.0,17.0
stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,1,1.0,0.0,0.0,0.0,0.13246873021125793,0.13246873021125793,0.0,'left',92.20966339111328,92.20966339111328,0.0,10.0
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,1.0,0.0,0.0,0.0,0.10403396934270859,0.10403396934270859,0.0,'left',97.54290771484375,97.54290771484375,0.0,11.0
stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,1.0,0.0,0.0,0.0,0.13125687837600708,0.13125687837600708,0.0,'left',86.6777572631836,86.6777572631836,0.0,9.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,1.0,0.0,0.0,0.0,0.07432181388139725,0.07432181388139725,0.0,'left',150.6031951904297,150.6031951904297,0.0,21.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,1,1.0,0.0,0.0,0.0,0.1397743970155716,0.1397743970155716,0.0,'left',103.08545684814453,103.08545684814453,0.0,12.0
stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,1.0,0.0,0.0,0.0,0.11127683520317078,0.11127683520317078,0.0,'left',134.8583984375,134.8583984375,0.0,18.0
stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,1.0,0.0,0.0,0.0,0.14165964722633362,0.14165964722633362,0.0,'right',43.87723159790039,43.87723159790039,0.0,1.0
stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,1.0,0.0,0.0,0.0,0.10963315516710281,0.10963315516710281,0.0,'right',177.45465087890625,177.45465087890625,0.0,26.0
stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,1.0,0.0,0.0,0.0,0.12918369472026825,0.12918369472026825,0.0,'right',107.94367218017578,107.94367218017578,0.0,13.0
