target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,stimuli/inverted_faces/M126.png,2,1.0,0.0,0.0,0.0,0.1442445069551468,0.1442445069551468,0.0,'right',234.5480194091797,234.5480194091797,0.0,5.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,1.0,0.0,0.0,0.0,0.15058189630508423,0.15058189630508423,0.0,'right',250.0527801513672,250.0527801513672,0.0,8.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,1.0,0.0,0.0,0.0,0.1280137002468109,0.1280137002468109,0.0,'right',349.15521240234375,349.15521240234375,0.0,27.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,stimuli/inverted_faces/M21.png,2,1.0,0.0,0.0,0.0,0.15208420157432556,0.15208420157432556,0.0,'right',325.23565673828125,325.23565673828125,0.0,22.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,1.0,0.0,0.0,0.0,0.14382819831371307,0.14382819831371307,0.0,'right',302.3238220214844,302.3238220214844,0.0,18.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,0.1519981026649475,0.1519981026649475,0.0,'right',307.659423828125,307.659423828125,0.0,19.0

extraInfo
participant,101
session,1
order,1
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-02-04_10h32.07.219
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-02-04 10h32.27.121280 -0800
﻿target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,1.0,0.0,0.0,0.0,0.1271349936723709,0.1271349936723709,0.0,'left',693.044189453125,693.044189453125,0.0,6.0
stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,1.0,0.0,0.0,0.0,0.15178169310092926,0.15178169310092926,0.0,'right',867.635986328125,867.635986328125,0.0,24.0
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,1.0,0.0,0.0,0.0,0.16053280234336853,0.16053280234336853,0.0,'right',702.5316162109375,702.5316162109375,0.0,7.0
stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,1.0,0.0,0.0,0.0,0.16738960146903992,0.16738960146903992,0.0,'right',810.0198974609375,810.0198974609375,0.0,18.0
