target_list,probe_L,probe_R,correct_resp,n,key_resp_upright.corr_mean,key_resp_upright.corr_raw,key_resp_upright.corr_std,key_resp_upright.duration_mean,key_resp_upright.duration_raw,key_resp_upright.duration_std,key_resp_upright.keys_raw,key_resp_upright.rt_mean,key_resp_upright.rt_raw,key_resp_upright.rt_std,order
stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13.png,stimuli/inverted_faces/F13morph.png,1,1.0,0.0,0.0,0.0,0.1280663013458252,0.1280663013458252,0.0,'left',684.260009765625,684.260009765625,0.0,5.0
stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15.png,stimuli/inverted_faces/F15morph.png,1,1.0,0.0,0.0,0.0,0.15173229575157166,0.15173229575157166,0.0,'left',820.5167846679688,820.5167846679688,0.0,19.0
stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,1.0,0.0,0.0,0.0,0.15230269730091095,0.15230269730091095,0.0,'left',791.38818359375,791.38818359375,0.0,16.0
stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7.png,stimuli/inverted_faces/F7morph.png,1,1.0,0.0,0.0,0.0,0.16829900443553925,0.16829900443553925,0.0,'left',840.4442138671875,840.4442138671875,0.0,21.0
stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,1.0,0.0,0.0,0.0,0.17622239887714386,0.17622239887714386,0.0,'left',869.4840698242188,869.4840698242188,0.0,24.0
stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122.png,stimuli/inverted_faces/M122morph.png,1,1.0,0.0,0.0,0.0,0.1432487964630127,0.1432487964630127,0.0,'left',849.708740234375,849.708740234375,0.0,22.0
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,1.0,0.0,0.0,0.0,0.12812909483909607,0.12812909483909607,0.0,'left',714.4124755859375,714.4124755859375,0.0,8.0
stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,1.0,0.0,0.0,0.0,0.15205970406532288,0.15205970406532288,0.0,'left',635.676513671875,635.676513671875,0.0,0.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,1.0,0.0,0.0,0.0,0.1680382937192917,0.1680382937192917,0.0,'left',733.5006713867188,733.5006713867188,0.0,10.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,1,1.0,0.0,0.0,0.0,0.16804930567741394,0.16804930567741394,0.0,'left',723.8761596679688,723.8761596679688,0.0,9.0
stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,1.0,0.0,0.0,0.0,0.12797990441322327,0.12797990441322327,0.0,'left',665.0362548828125,665.0362548828125,0.0,3.0
stimuli/inverted_faces/F16.png,stimuli/inverted_faces/F16morph.png,stimuli/inverted_faces/F16.png,2,1.0,0.0,0.0,0.0,0.16045300662517548,0.16045300662517548,0.0,'right',742.6998291015625,742.6998291015625,0.0,11.0
stimuli/inverted_faces/F21.png,stimuli/inverted_faces/F21morph.png,stimuli/inverted_faces/F21.png,2,1.0,0.0,0.0,0.0,0.1520317941904068,0.1520317941904068,0.0,'right',645.6439208984375,645.6439208984375,0.0,1.0
stimuli/inverted_faces/F9.png,stimuli/inverted_faces/F9morph.png,stimuli/inverted_faces/F9.png,2,1.0,0.0,0.0,0.0,0.17570410668849945,0.17570410668849945,0.0,'right',878.9727783203125,878.9727783203125,0.0,25.0
stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,stimuli/inverted_faces/M119.png,2,1.0,0.0,0.0,0.0,0.18403589725494385,0.18403589725494385,0.0,'right',859.5321655273438,859.5321655273438,0.0,23.0
stimuli/inverted_faces/M123.png,stimuli/inverted_faces/M123morph.png,stimuli/inverted_faces/M123.png,2,1.0,0.0,0.0,0.0,0.1678445041179657,0.1678445041179657,0.0,'right',674.3399658203125,674.3399658203125,0.0,4.0
stimuli/inverted_faces/M125.png,stimuli/inverted_faces/M125morph.png,stimuli/inverted_faces/M125.png,2,1.0,0.0,0.0,0.0,0.13621029257774353,0.13621029257774353,0.0,'right',656.275634765625,656.275634765625,0.0,2.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,1.0,0.0,0.0,0.0,0.1843349039554596,0.1843349039554596,0.0,'right',830.33203125,830.33203125,0.0,20.0
stimuli/inverted_faces/M128.png,stimuli/inverted_faces/M128morph.png,stimuli/inverted_faces/M128.png,2,1.0,0.0,0.0,0.0,0.17573940753936768,0.17573940753936768,0.0,'right',771.7164306640625,771.7164306640625,0.0,14.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,1.0,0.0,0.0,0.0,0.14411349594593048,0.14411349594593048,0.0,'right',694.2918090820312,694.2918090820312,0.0,6.0
stimuli/inverted_faces/M131.png,stimuli/inverted_faces/M131morph.png,stimuli/inverted_faces/M131.png,2,1.0,0.0,0.0,0.0,0.16801269352436066,0.16801269352436066,0.0,'right',898.25244140625,898.25244140625,0.0,27.0
stimuli/inverted_faces/M22.png,stimuli/inverted_faces/M22morph.png,stimuli/inverted_faces/M22.png,2,1.0,0.0,0.0,0.0,0.13597199320793152,0.13597199320793152,0.0,'right',703.8040161132812,703.8040161132812,0.0,7.0
stimuli/inverted_faces/M25.png,stimuli/inverted_faces/M25morph.png,stimuli/inverted_faces/M25.png,2,1.0,0.0,0.0,0.0,0.1999865025281906,0.1999865025281906,0.0,'right',781.267822265625,781.267822265625,0.0,15.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,1.0,0.0,0.0,0.0,0.17605510354042053,0.17605510354042053,0.0,'right',762.27587890625,762.27587890625,0.0,13.0
stimuli/inverted_faces/M31.png,stimuli/inverted_faces/M31morph.png,stimuli/inverted_faces/M31.png,2,1.0,0.0,0.0,0.0,0.14421850442886353,0.14421850442886353,0.0,'left',801.4924926757812,801.4924926757812,0.0,17.0

extraInfo
participant,P002
session,1
order,2
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-02-11_15h51.37.847
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-02-11 15h52.00.114992 -0800
