target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,stimuli/inverted_faces/M126.png,2,1.0,0.0,0.0,0.0,0.16819709539413452,0.16819709539413452,0.0,'right',302.1717224121094,302.1717224121094,0.0,18.0
stimuli/inverted_faces/M127.png,stimuli/inverted_faces/M127morph.png,stimuli/inverted_faces/M127.png,2,1.0,0.0,0.0,0.0,0.14406269788742065,0.14406269788742065,0.0,'right',282.5881042480469,282.5881042480469,0.0,14.0
stimuli/inverted_faces/M130.png,stimuli/inverted_faces/M130morph.png,stimuli/inverted_faces/M130.png,2,1.0,0.0,0.0,0.0,0.13534249365329742,0.13534249365329742,0.0,'right',278.19659423828125,278.19659423828125,0.0,13.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,stimuli/inverted_faces/M21.png,2,1.0,0.0,0.0,0.0,0.12904059886932373,0.12904059886932373,0.0,'left',209.61167907714844,209.61167907714844,0.0,0.0
stimuli/inverted_faces/M28.png,stimuli/inverted_faces/M28morph.png,stimuli/inverted_faces/M28.png,2,1.0,0.0,0.0,0.0,0.16029560565948486,0.16029560565948486,0.0,'right',245.9638671875,245.9638671875,0.0,7.0
stimuli/inverted_faces/M32.png,stimuli/inverted_faces/M32morph.png,stimuli/inverted_faces/M32.png,2,1.0,0.0,0.0,0.0,0.15207479894161224,0.15207479894161224,0.0,'right',214.83551025390625,214.83551025390625,0.0,1.0

extraInfo
participant,P002
session,1
order,2
EEG,False
EyeLink,False
EyeTribe,False
Calibrate,False
date,2025-02-11_15h51.37.847
expName,inversion_effect
psychopyVersion,2024.1.0
frameRate,None
expStart,2025-02-11 15h52.00.114992 -0800
﻿target_list,probe_L,probe_R,correct_resp,n,key_resp_inverted.corr_mean,key_resp_inverted.corr_raw,key_resp_inverted.corr_std,key_resp_inverted.duration_mean,key_resp_inverted.duration_raw,key_resp_inverted.duration_std,key_resp_inverted.keys_raw,key_resp_inverted.rt_mean,key_resp_inverted.rt_raw,key_resp_inverted.rt_std,order
stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18.png,stimuli/inverted_faces/F18morph.png,1,1.0,0.0,0.0,0.0,0.14400430023670197,0.14400430023670197,0.0,'left',575.9641723632812,575.9641723632812,0.0,22.0
stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121.png,stimuli/inverted_faces/M121morph.png,1,1.0,0.0,0.0,0.0,0.1365714967250824,0.1365714967250824,0.0,'left',430.00372314453125,430.00372314453125,0.0,7.0
stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126.png,stimuli/inverted_faces/M126morph.png,1,1.0,0.0,0.0,0.0,0.14414119720458984,0.14414119720458984,0.0,'left',487.99627685546875,487.99627685546875,0.0,13.0
stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129.png,stimuli/inverted_faces/M129morph.png,1,1.0,0.0,0.0,0.0,0.1361265927553177,0.1361265927553177,0.0,'left',449.1723327636719,449.1723327636719,0.0,9.0
stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21.png,stimuli/inverted_faces/M21morph.png,1,1.0,0.0,0.0,0.0,0.17580559849739075,0.17580559849739075,0.0,'right',401.1559753417969,401.1559753417969,0.0,4.0
stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35.png,stimuli/inverted_faces/M35morph.png,1,1.0,0.0,0.0,0.0,0.13655950129032135,0.13655950129032135,0.0,'right',371.5955810546875,371.5955810546875,0.0,1.0
stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119.png,stimuli/inverted_faces/M119morph.png,1,1.0,0.0,0.0,0.0,0.15199419856071472,0.15199419856071472,0.0,'left',507.72503662109375,507.72503662109375,0.0,15.0
