Block,Trial,Condition,Oddball,Reaction Time (s),Stimulus Onset (s),Stimulus Offset (s),Stimulus Image
4,13,LSF,False,,44.49289739599044,44.89546825599973,72a-LSF.jpg
4,14,LSF,True,,45.112945962988306,45.515635117990314,57-LSF.jpg
4,15,LSF,False,,45.72716034098994,46.12965778898797,112-LSF.jpg
4,16,LSF,False,,46.3453815739922,46.748043927989784,4a-LSF.jpg
4,17,LSF,False,,46.95991656699334,47.36270232198876,25a-LSF.jpg
4,18,LSF,False,,47.57497145999514,47.977515318998485,51-LSF.jpg
4,19,LSF,True,,48.18866231199354,48.59050759200181,23a-LSF.jpg
5,1,HSF,False,,48.80294502899051,49.20546981199004,137a-HSF.jpg
5,2,HSF,False,,49.41685823399166,49.81963187099609,106a-HSF.jpg
5,3,HSF,False,,50.033709798997734,50.43620465499407,26a-HSF.jpg
5,4,HSF,False,,50.64774579300138,51.049603533989284,65a-HSF.jpg
5,5,HSF,False,,51.26247315299406,51.66511325899046,54a-HSF.jpg
5,6,HSF,False,,51.877392764989054,52.28033526499348,78-HSF.jpg
5,7,HSF,False,,52.49428446899401,52.89689503399131,19b-HSF.jpg
5,8,HSF,False,,53.108720372998505,53.51124435699603,68-HSF.jpg
5,9,HSF,False,,53.723496809994685,54.12597575200198,64a-HSF.jpg
5,10,HSF,False,,54.33849641699635,54.74113568098983,105a-HSF.jpg
5,11,HSF,False,,54.95445787899371,55.356926932989154,35a-HSF.jpg
5,12,HSF,False,,55.5680331439944,55.9698467549897,31a-HSF.jpg
5,13,HSF,False,,56.19431548399734,56.59622287299135,72a-HSF.jpg
5,14,HSF,False,,56.8070097949967,57.20960528499563,57-HSF.jpg
5,15,HSF,False,,57.4228170439892,57.825375877000624,112-HSF.jpg
5,16,HSF,True,,58.036543016991345,58.43911782000214,4a-HSF.jpg
5,17,HSF,False,,58.651750603996334,59.053583554996294,25a-HSF.jpg
5,18,HSF,False,,59.264198593999026,59.66649650099862,51-HSF.jpg
5,19,HSF,False,,59.87872274099209,60.28130404900003,23a-HSF.jpg
5,20,HSF,False,,60.492477192994556,60.894955333991675,34a-HSF.jpg
6,1,LSF,True,,61.107072275990504,61.50967518700054,137a-LSF.jpg
6,2,LSF,False,,61.719565167994006,62.12230345798889,106a-LSF.jpg
6,3,LSF,True,,62.33417138799268,62.7367751540005,26a-LSF.jpg
6,4,LSF,False,,62.94740858300065,63.349399610990076,65a-LSF.jpg
6,5,LSF,False,,63.5616984829976,63.964322008992895,54a-LSF.jpg
6,6,LSF,False,,64.17568266199669,64.5781990409887,78-LSF.jpg
6,7,LSF,True,,64.79858230998798,65.20317748100206,19b-LSF.jpg
6,8,LSF,False,,65.4226250770007,65.82572505499411,68-LSF.jpg
6,9,LSF,False,,66.03692893699917,66.43927889798942,64a-LSF.jpg
6,10,LSF,False,,66.65029138499813,67.05289389599056,105a-LSF.jpg
6,11,LSF,False,,67.26485269398836,67.66749865400197,35a-LSF.jpg
6,12,LSF,False,,67.88054815599753,68.2831199279899,31a-LSF.jpg
6,13,LSF,False,,68.4957698789949,68.89849781499652,72a-LSF.jpg
6,14,LSF,False,,69.1091855019913,69.51180887199007,57-LSF.jpg
6,15,LSF,False,,69.72428603599838,70.12707306299126,112-LSF.jpg
6,16,LSF,False,,70.33799821700086,70.74045148899313,4a-LSF.jpg
6,17,LSF,False,,70.9527904259885,71.3553749720013,25a-LSF.jpg
6,18,LSF,False,,71.5654940129898,71.96797806199174,51-LSF.jpg
6,19,LSF,False,,72.18016359300236,72.5828358889994,23a-LSF.jpg
7,1,LSF,False,,72.79353311299928,73.19612987300206,137a-LSF.jpg
7,2,LSF,False,,73.40753235199372,73.81016879899835,106a-LSF.jpg
7,3,LSF,False,,74.02029394599958,74.42282008098846,26a-LSF.jpg
7,4,LSF,False,,74.63530382698809,75.03792997599521,65a-LSF.jpg
7,5,LSF,False,,75.24809356599872,75.65087650399073,54a-LSF.jpg
7,6,LSF,False,,75.8628196889913,76.26550716199563,78-LSF.jpg
7,7,LSF,False,,76.47654072899604,76.87912282599427,19b-LSF.jpg
7,8,LSF,False,,77.09006498599774,77.49213330999191,68-LSF.jpg
7,9,LSF,True,,77.70243692799704,78.1052818249882,64a-LSF.jpg
7,10,LSF,False,,78.31714858899068,78.71901593399525,105a-LSF.jpg
7,11,LSF,False,,78.9295296749915,79.33212129799358,35a-LSF.jpg
7,12,LSF,False,,79.544818948998,79.9475000819948,31a-LSF.jpg
7,13,LSF,True,,80.1583934109949,80.56105720699998,72a-LSF.jpg
7,14,LSF,False,,80.77343367499998,81.17591406698921,57-LSF.jpg
7,15,LSF,False,,81.38836294099747,81.7918620549899,112-LSF.jpg
7,16,LSF,False,,82.00429621399962,82.40687538999191,4a-LSF.jpg
7,17,LSF,False,,82.61982862999139,83.0223703889933,25a-LSF.jpg
7,18,LSF,False,,83.23330263399112,83.6357343599957,51-LSF.jpg
7,19,LSF,False,,83.84672438599227,84.24943978199735,23a-LSF.jpg
8,1,LSF,False,,84.46265442098957,84.86512885599222,137a-LSF.jpg
8,2,LSF,False,,85.07572986598825,85.47849860499264,106a-LSF.jpg
8,3,LSF,False,,85.6915122950013,86.0940098019928,26a-LSF.jpg
8,4,LSF,False,,86.30503664400021,86.7074985759973,65a-LSF.jpg
8,5,LSF,False,,86.92060242399748,87.32332916399173,54a-LSF.jpg
8,6,LSF,False,,87.53404567099642,87.9366697279911,78-LSF.jpg
8,7,LSF,False,,88.149964583994,88.55495202899328,19b-LSF.jpg
8,8,LSF,True,,88.76610450498993,89.16879094298929,68-LSF.jpg
8,9,LSF,False,,89.38192642699869,89.78478791398811,64a-LSF.jpg
8,10,LSF,False,,89.99482685099065,90.39743673999328,105a-LSF.jpg
8,11,LSF,False,,90.6099099109997,91.01240686199162,35a-LSF.jpg
8,12,LSF,False,,91.22326596100174,91.625096948992,31a-LSF.jpg
8,13,LSF,False,,91.83811114299169,92.24063893199491,72a-LSF.jpg
8,14,LSF,True,,92.45170326599327,92.85429794699303,57-LSF.jpg
8,15,LSF,False,,93.06556304400146,93.46810091700172,112-LSF.jpg
8,16,LSF,False,,93.678993316993,94.08142360798956,4a-LSF.jpg
8,17,LSF,False,,94.2940785089886,94.69654861399613,25a-LSF.jpg
8,18,LSF,False,,94.90844864699466,95.31114199399599,51-LSF.jpg
8,19,LSF,False,,95.52495943898975,95.92740647899336,23a-LSF.jpg
9,1,NSF,False,,96.13962296200043,96.54200423299335,137a-NSF.jpg
9,2,NSF,False,,96.7550056619948,97.15751314000227,106a-NSF.jpg
9,3,NSF,False,,97.36892306098889,97.77140591299394,26a-NSF.jpg
9,4,NSF,False,,97.98415120299615,98.3868486519932,65a-NSF.jpg
9,5,NSF,True,,98.59736891099601,98.99998231699283,54a-NSF.jpg
9,6,NSF,False,,99.21262113799457,99.61516443399887,78-NSF.jpg
9,7,NSF,False,,99.82709438599704,100.22988713798986,19b-NSF.jpg
9,8,NSF,False,,100.44237978299498,100.84494868999172,68-NSF.jpg
9,9,NSF,False,,101.05564528099785,101.45821101799083,64a-NSF.jpg
9,10,NSF,False,,101.66960213599668,102.07213241499267,105a-NSF.jpg
9,11,NSF,False,,102.28275392999058,102.68535136799619,35a-NSF.jpg
9,12,NSF,True,,102.90198139799759,103.30456030998903,31a-NSF.jpg
9,13,NSF,False,,103.51599569999962,103.9185798940016,72a-NSF.jpg
9,14,NSF,False,,104.13059113199415,104.5331410899962,57-NSF.jpg
9,15,NSF,False,,104.74428303199238,105.14688323398877,112-NSF.jpg
9,16,NSF,False,,105.35887745500077,105.76137986799586,4a-NSF.jpg
9,17,NSF,False,,105.97085303299536,106.37335925399384,25a-NSF.jpg
9,18,NSF,False,,106.58864924299996,106.99134884899831,51-NSF.jpg
9,19,NSF,False,,107.20186531699437,107.60441768699093,23a-NSF.jpg
9,20,NSF,False,,107.81651143099589,108.21906533699075,34a-NSF.jpg
10,1,HSF,False,,108.43287476499972,108.8353790609981,137a-HSF.jpg
10,2,HSF,False,,109.04749732199707,109.45018052498926,106a-HSF.jpg
10,3,HSF,True,,109.6609784100001,110.06353600599687,26a-HSF.jpg
10,4,HSF,False,,110.27652439899975,110.67922610598907,65a-HSF.jpg
10,5,HSF,False,,110.89242006700078,111.29522785199515,54a-HSF.jpg
10,6,HSF,False,,111.50704314598988,111.90976506499283,78-HSF.jpg
10,7,HSF,False,,112.12061176699353,112.5230664809933,19b-HSF.jpg
10,8,HSF,False,,112.73581621499034,113.13844238799356,68-HSF.jpg
10,9,HSF,False,,113.34851089199947,113.75119731099403,64a-HSF.jpg
10,10,HSF,False,,113.96353288200044,114.3661614349985,105a-HSF.jpg
10,11,HSF,True,,114.57692139699066,114.97948638600064,35a-HSF.jpg
10,12,HSF,False,,115.19214460699004,115.59459084398986,31a-HSF.jpg
10,13,HSF,False,,115.8056519189995,116.20830699599173,72a-HSF.jpg
10,14,HSF,False,,116.42115853799623,116.82381757099938,57-HSF.jpg
10,15,HSF,False,,117.03505189598945,117.43688061999273,112-HSF.jpg
10,16,HSF,False,,117.64870410299045,118.0513846190006,4a-HSF.jpg
10,17,HSF,False,,118.26258025800053,118.66528379099327,25a-HSF.jpg
10,18,HSF,False,,118.87791144299263,119.2796277699963,51-HSF.jpg
10,19,HSF,True,,119.49050578799506,119.89312153399806,23a-HSF.jpg
10,20,HSF,False,,120.10561077499005,120.50731472899497,34a-HSF.jpg
11,1,NSF,True,,120.71864097598882,121.12094525899738,137a-NSF.jpg
11,2,NSF,False,,121.33531142098946,121.73806322099699,106a-NSF.jpg
11,3,NSF,True,,121.95054891199106,122.35306585299259,26a-NSF.jpg
11,4,NSF,True,,122.56499654999061,122.96760420200008,65a-NSF.jpg
11,5,NSF,False,,123.17812378799135,123.58078567899065,54a-NSF.jpg
11,6,NSF,False,,123.7938604989904,124.19643439499487,78-NSF.jpg
11,7,NSF,False,,124.40786700199533,124.81046998799138,19b-NSF.jpg
11,8,NSF,False,,125.02264315099455,125.42527769699518,68-NSF.jpg
11,9,NSF,False,,125.6389628219913,126.0414712849888,64a-NSF.jpg
11,10,NSF,False,,126.25475676299538,126.65734377798799,105a-NSF.jpg
11,11,NSF,False,,126.86773318899213,127.27036052999028,35a-NSF.jpg
11,12,NSF,False,,127.48413236498891,127.88622321699222,31a-NSF.jpg
11,13,NSF,False,,128.09686171700014,128.49934923800174,72a-NSF.jpg
11,14,NSF,False,,128.71211898399633,129.11476642500202,57-NSF.jpg
11,15,NSF,False,,129.3266093729908,129.7297824349953,112-NSF.jpg
11,16,NSF,False,,129.94218776399794,130.3446357819921,4a-NSF.jpg
11,17,NSF,False,,130.55805023599532,130.9605476979923,25a-NSF.jpg
11,18,NSF,False,,131.17352158400172,131.57605742699525,51-NSF.jpg
11,19,NSF,False,,131.78758125599416,132.1898853469902,23a-NSF.jpg
11,20,NSF,False,,132.4019567439973,132.80461521499092,34a-NSF.jpg
12,1,HSF,False,,133.01617799799715,133.41887228899577,137a-HSF.jpg
12,2,HSF,False,,133.63393653699313,134.0368908199889,106a-HSF.jpg
12,3,HSF,False,,134.24769212199317,134.6504424070008,26a-HSF.jpg
12,4,HSF,False,,134.8634060859913,135.26594678299443,65a-HSF.jpg
12,5,HSF,False,,135.47852956398856,135.88079756099614,54a-HSF.jpg
12,6,HSF,False,,136.09295667799597,136.49550965600065,78-HSF.jpg
12,7,HSF,True,,136.70658195199212,137.10920385399368,19b-HSF.jpg
12,8,HSF,True,,137.32174170999497,137.72438684299414,68-HSF.jpg
12,9,HSF,False,,137.93560663799872,138.33817694798927,64a-HSF.jpg
12,10,HSF,False,,138.55034928199893,138.95288674200128,105a-HSF.jpg
12,11,HSF,False,,139.16404887200042,139.56675614799315,35a-HSF.jpg
12,12,HSF,True,,139.77937745499366,140.18190894999134,31a-HSF.jpg
12,13,HSF,False,,140.3925332009967,140.79524193899124,72a-HSF.jpg
12,14,HSF,False,,141.00699017199804,141.40949100800208,57-HSF.jpg
12,15,HSF,False,,141.61966939498961,142.0221800839936,112-HSF.jpg
12,16,HSF,False,,142.2334910389909,142.63603850798972,4a-HSF.jpg
12,17,HSF,False,,142.84691293699143,143.24944600000163,25a-HSF.jpg
12,18,HSF,False,,143.46335311199073,143.8658963499911,51-HSF.jpg
12,19,HSF,False,,144.0768889799947,144.47943014500197,23a-HSF.jpg
12,20,HSF,True,,144.69412649099831,145.09980072898907,34a-HSF.jpg
13,1,LSF,False,,145.31034018499486,145.71292290800193,137a-LSF.jpg
13,2,LSF,True,,145.9278072349989,146.3303694389906,106a-LSF.jpg
13,3,LSF,True,,146.54134985699784,146.94393181899795,26a-LSF.jpg
13,4,LSF,False,,147.15725015799399,147.55989209699328,65a-LSF.jpg
13,5,LSF,False,,147.77163654498872,148.1744613829942,54a-LSF.jpg
13,6,LSF,False,,148.38714144099504,148.78959874999418,78-LSF.jpg
13,7,LSF,True,,149.00101358299435,149.4036377399898,19b-LSF.jpg
13,8,LSF,False,,149.61516106799536,150.01771475499845,68-LSF.jpg
13,9,LSF,False,,150.22780714998953,150.6304638349975,64a-LSF.jpg
13,10,LSF,False,,150.84367217699764,151.24607830499008,105a-LSF.jpg
13,11,LSF,False,,151.45672934499453,151.8592903730023,35a-LSF.jpg
13,12,LSF,False,,152.07091418698838,152.4736700939975,31a-LSF.jpg
13,13,LSF,True,,152.6842324850004,153.08680698499666,72a-LSF.jpg
13,14,LSF,False,,153.29773495798872,153.70066752898856,57-LSF.jpg
13,15,LSF,False,,153.91331574399373,154.31604560698906,112-LSF.jpg
13,16,LSF,False,,154.528041861995,154.93066374499176,4a-LSF.jpg
13,17,LSF,False,,155.14152240900148,155.54398577898974,25a-LSF.jpg
13,18,LSF,False,,155.75605115899816,156.1586941179994,51-LSF.jpg
13,19,LSF,False,,156.3695420199947,156.77217890298925,23a-LSF.jpg
14,1,NSF,False,,156.98375054399366,157.3864330399956,137a-NSF.jpg
14,2,NSF,False,,157.5977195329906,158.0005030649918,106a-NSF.jpg
14,3,NSF,False,,158.21285351799452,158.61535385699244,26a-NSF.jpg
14,4,NSF,False,,158.82583741800045,159.22842712698912,65a-NSF.jpg
14,5,NSF,False,,159.44089743099175,159.84366609698918,54a-NSF.jpg
14,6,NSF,True,,160.05606235799496,160.45858683298866,78-NSF.jpg
14,7,NSF,False,,160.6720282890019,161.0746031759918,19b-NSF.jpg
14,8,NSF,False,,161.2847014930012,161.68711768698995,68-NSF.jpg
14,9,NSF,True,,161.900577168999,162.30330094999226,64a-NSF.jpg
14,10,NSF,False,,162.51538533699932,162.9179525419895,105a-NSF.jpg
14,11,NSF,False,,163.13377824399504,163.5367158579902,35a-NSF.jpg
14,12,NSF,False,,163.74728018099268,164.1491264209908,31a-NSF.jpg
14,13,NSF,False,,164.36229838799045,164.7648332809913,72a-NSF.jpg
14,14,NSF,False,,164.9760118109989,165.3789131139929,57-NSF.jpg
14,15,NSF,False,,165.59188912999525,165.99465849300032,112-NSF.jpg
14,16,NSF,True,,166.20696854998823,166.60971658599738,4a-NSF.jpg
14,17,NSF,False,,166.82151911398978,167.22412321399315,25a-NSF.jpg
14,18,NSF,False,,167.4367448080011,167.83927016198868,51-NSF.jpg
14,19,NSF,False,,168.0507339439937,168.45318788099394,23a-NSF.jpg
14,20,NSF,False,,168.66399133000232,169.06649958399066,34a-NSF.jpg
15,1,HSF,True,,169.27865296100208,169.68178349599475,137a-HSF.jpg
15,2,HSF,False,,169.89304596099828,170.29590801498853,106a-HSF.jpg
15,3,HSF,False,,170.50869276399317,170.91129396000179,26a-HSF.jpg
15,4,HSF,False,,171.12219665599696,171.52482550698915,65a-HSF.jpg
15,5,HSF,False,,171.736681401002,172.13929071900202,54a-HSF.jpg
15,6,HSF,False,,172.35015726399433,172.75286299300205,78-HSF.jpg
15,7,HSF,False,,172.9647080769937,173.36729929999274,19b-HSF.jpg
15,8,HSF,True,,173.5783943419956,173.98085780900146,68-HSF.jpg
15,9,HSF,False,,174.19390000899148,174.5965452179953,64a-HSF.jpg
15,10,HSF,False,,174.80822881699714,175.21077224399778,105a-HSF.jpg
15,11,HSF,False,,175.4312350209948,175.83384864700201,35a-HSF.jpg
15,12,HSF,False,,176.04632021499856,176.44903281399456,31a-HSF.jpg
15,13,HSF,False,,176.66176201099006,177.06427906898898,72a-HSF.jpg
15,14,HSF,False,,177.2751622479991,177.67762931299512,57-HSF.jpg
15,15,HSF,True,,177.88985998000135,178.29252818100213,112-HSF.jpg
15,16,HSF,False,,178.50504351999552,178.90776022599312,4a-HSF.jpg
15,17,HSF,False,,179.11984785000095,179.52245353099715,25a-HSF.jpg
15,18,HSF,False,,179.7337562850007,180.13623349599948,51-HSF.jpg
15,19,HSF,False,,180.34777301699796,180.75037211399467,23a-HSF.jpg
15,20,HSF,False,,180.9609742259927,181.36338847898878,34a-HSF.jpg
