Block,Trial,Condition,Oddball,Reaction Time (s),Stimulus Onset (s),Stimulus Offset (s),Stimulus Image
7,13,LSF,False,,81.32825473000412,81.73088936199201,29-LSF.jpg
7,14,LSF,False,,81.94325341199874,82.34599461799371,8-LSF.jpg
7,15,LSF,False,,82.55761657300172,82.96160617499845,20-LSF.jpg
7,16,LSF,False,,83.17583558399929,83.57771046100243,9-LSF.jpg
7,17,LSF,True,,83.78925692099438,84.1916268109926,13-LSF.jpg
7,18,LSF,False,,84.4046093999932,84.80631156799791,18-LSF.jpg
7,19,LSF,False,,85.01660473599622,85.41912072600098,2-LSF.jpg
7,20,LSF,False,,85.63116416599951,86.03328704599699,19-LSF.jpg
8,1,LSF,False,,86.245030880993,86.64676530499128,22-LSF.jpg
8,2,LSF,True,,86.85871810899698,87.26042070200492,10-LSF.jpg
8,3,LSF,False,,87.47268644499127,87.87439846499183,11-LSF.jpg
8,4,LSF,False,,88.08815050299745,88.49048634400242,14-LSF.jpg
8,5,LSF,False,,88.70244409100269,89.10419119500148,15-LSF.jpg
8,6,LSF,False,,89.3163217830006,89.71833397699811,1-LSF.jpg
8,7,LSF,False,,89.92914018199372,90.33145222099847,3-LSF.jpg
8,8,LSF,False,,90.54668978600239,90.94906274499954,17-LSF.jpg
8,9,LSF,False,,91.15997992499615,91.56236864399398,21-LSF.jpg
8,10,LSF,False,,91.777373910998,92.17983096299577,5-LSF.jpg
8,11,LSF,True,,92.39158609800506,92.79368684800284,26-LSF.jpg
8,12,LSF,False,,93.00893152000208,93.41066821900313,12-LSF.jpg
8,13,LSF,False,,93.6207868240017,94.0233224699914,29-LSF.jpg
8,14,LSF,False,,94.23610299099528,94.63780538499122,8-LSF.jpg
8,15,LSF,False,,94.84844202399836,95.25014434699551,20-LSF.jpg
8,16,LSF,False,,95.46241746199667,95.8640949719993,9-LSF.jpg
8,17,LSF,True,,96.07538626999303,96.47717858299438,13-LSF.jpg
8,18,LSF,False,,96.69115143800445,97.09284197200031,18-LSF.jpg
8,19,LSF,False,,97.30372183599684,97.70596079000097,2-LSF.jpg
8,20,LSF,True,,97.91790582699468,98.31972054099606,19-LSF.jpg
9,1,NSF,False,,98.52996115200222,98.93254669899761,22-NSF.jpg
9,2,NSF,False,,99.1456623779959,99.54817946399271,10-NSF.jpg
9,3,NSF,False,,99.75898646000132,100.16135127199232,11-NSF.jpg
9,4,NSF,False,,100.37423443200532,100.77649332799774,14-NSF.jpg
9,5,NSF,False,,100.98754337900027,101.38995591900311,15-NSF.jpg
9,6,NSF,False,,101.60273211900494,102.00517014600337,1-NSF.jpg
9,7,NSF,False,,102.21540235599969,102.61792770199827,3-NSF.jpg
9,8,NSF,False,,102.83086827599618,103.23341621299915,17-NSF.jpg
9,9,NSF,False,,103.44437207600276,103.84737961199426,21-NSF.jpg
9,10,NSF,False,,104.05965118099994,104.46219318799558,5-NSF.jpg
9,11,NSF,True,,104.67303143900062,105.07547794000129,26-NSF.jpg
9,12,NSF,True,,105.28781576199981,105.69045011499838,12-NSF.jpg
9,13,NSF,True,,105.90129484700446,106.30380643099488,29-NSF.jpg
9,14,NSF,False,,106.51694719100487,106.91954574000556,8-NSF.jpg
9,15,NSF,False,,107.13052857600269,107.53312860800361,20-NSF.jpg
9,16,NSF,False,,107.7460344919964,108.14839371199196,9-NSF.jpg
9,17,NSF,False,,108.35919587899116,108.76179909499479,13-NSF.jpg
9,18,NSF,False,,108.97419759399781,109.37676057500357,18-NSF.jpg
9,19,NSF,False,,109.58902281000337,109.99081160700007,2-NSF.jpg
9,20,NSF,False,,110.20513693499379,110.60782405300415,19-NSF.jpg
10,1,HSF,True,,110.81834159699793,111.22069944300165,22-HSF.jpg
10,2,HSF,True,,111.4321399689943,111.83485580599518,10-HSF.jpg
10,3,HSF,False,,112.04618565099372,112.44856617899495,11-HSF.jpg
10,4,HSF,True,,112.66062820599473,113.062978492002,14-HSF.jpg
10,5,HSF,False,,113.2737720389996,113.67622718100029,15-HSF.jpg
10,6,HSF,False,,113.88860356100486,114.29032608200214,1-HSF.jpg
10,7,HSF,True,,114.50155211800302,114.90333515200473,3-HSF.jpg
10,8,HSF,False,,115.11425913999847,115.51607403700473,17-HSF.jpg
10,9,HSF,False,,115.7270908740029,116.12881423199724,21-HSF.jpg
10,10,HSF,True,,116.34105271600129,116.74345362999884,5-HSF.jpg
10,11,HSF,False,,116.95423463000043,117.35664521799481,26-HSF.jpg
10,12,HSF,True,,117.56846612099616,117.97038649399474,12-HSF.jpg
10,13,HSF,False,,118.18402191599307,118.58645292499568,29-HSF.jpg
10,14,HSF,False,,118.7995895579952,119.20131004600262,8-HSF.jpg
10,15,HSF,False,,119.41180879199237,119.81429252900125,20-HSF.jpg
10,16,HSF,False,,120.02749376000429,120.42919884399453,9-HSF.jpg
10,17,HSF,False,,120.63964950699301,121.04214015399339,13-HSF.jpg
10,18,HSF,False,,121.25485332199605,121.6567436339974,18-HSF.jpg
10,19,HSF,False,,121.86839670799964,122.27099008500227,2-HSF.jpg
10,20,HSF,False,,122.48385313499602,122.88551786899916,19-HSF.jpg
11,1,NSF,False,,123.09654465199856,123.49917163299688,22-NSF.jpg
11,2,NSF,False,,123.71291695500258,124.11535290999745,10-NSF.jpg
11,3,NSF,False,,124.32556632599153,124.72793919799733,11-NSF.jpg
11,4,NSF,False,,124.94087977199524,125.34322593099205,14-NSF.jpg
11,5,NSF,True,,125.5543399409944,125.95679586900224,15-NSF.jpg
11,6,NSF,False,,126.1686616520019,126.57147230599367,1-NSF.jpg
11,7,NSF,False,,126.78265262499917,127.18497110299359,3-NSF.jpg
11,8,NSF,False,,127.39781485400454,127.80029772399575,17-NSF.jpg
11,9,NSF,False,,128.01119896200544,128.41352906900283,21-NSF.jpg
11,10,NSF,False,,128.62581371699343,129.02835787700315,5-NSF.jpg
